Article Id,Article Title,Answer,Topic,Public,Created Time,Modified Time
422353000030340269,Can I retake a course?,"Hello At this time our system does not allow you to take a course that you have previously taken.  The developers are looking at a way to make this possible. Until then, I would suggest that you create another Zur Institute account with a different email address. Once you have done this you will be able to purchase the course you are interested in. We will soon be able to merge the accounts together. To create another account, you can use the following link: Sign Up – Zur Institute Please let me know if you have any questions. Thank you & have a great day!",Online Courses,False,2022-09-26 01:22:18,2022-09-26 01:28:37
422353000030482015,Paypal,"PayPal provides many services other than what most people think about when they think of PayPal.   They are one of a handful of companies that collects credit card payments that meets the security requirements we demand for our customers.  While you have the option of using your PayPal account when purchasing a course, if you choose to pay with a credit card, payment is processed completely differently than when using a PayPal account.  No data is collected and no fees are charged (other than standard credit card fees which we pay).   We have been using them for 25 years without problems.  With heightened security protocols now in place, they will not allow us to turn off receipt notifications from PayPal when you use your credit card.  Thus you receive two receipts after a purchase.  One from us and one from PayPal reflecting the same payment. It is complicated and we’re hoping this makes sense.  Let us know if you have any further questions.",Online Courses,False,2022-09-28 04:37:26,2022-09-28 04:37:47
422353000031633127,Website not working,"Unfortunately, we are experiencing some issues with our website. Our support team is working to resolve this issue as soon as possible. We appreciate your patience during this time! Thank you!",Online Courses,False,2022-11-03 01:33:31,2022-11-03 01:39:40
422353000032873011,CA Psychologist CE requirement changes-2023,"Below are the changes going into effect January 2023 9 LIVE CEs are NO longer required Laws and Ethics - minimum of 4 hours of training in the subject of laws and ethics as they apply to the practice of Psychology. Cultural Diversity/Social Justice - minimum of 4 hours in the s ubject of cultural diversity and/or social justice as they apply to the practice of Psychology. Complete 36 hours of Continuing Professional Development (CPD) biennially. 27 hours maximum of Sponsored Continuing Education For additional information, you can refer to the following website: https://cdn.ymaws.com/www.cpapsych.org/resource/resmgr/docs/12-2022_CPA_Guidance-New_CPD.pdf https://www.psychology.ca.gov/laws_regs/cpd_reg_advisory.shtml Thank you & have a great day!",Online Courses,False,2022-12-05 22:15:18,2023-01-19 00:58:25
422353000033577177,Double Charge,"Hi , When you selected ""Order Now"" instead of ""Add to Cart"" from the course page two orders were created. One will have the total dollar amount and show that order as pending (#), and the other order (#) will show that the course was purchased with your card and was successful. You were and will only be charged once, your order history will reflect as pending and completed as well.  We recently switched to a new payment platform and are working to make this less confusing. I hope this answered your question. Please let me know if you have any other questions, Support Team",Online Courses,True,2022-12-21 04:10:21,2022-12-21 04:11:39
422353000034308023,Change Username,"You now have the option to change the Username of your account. Once you login to your account, you can update your Username/Email by going to My Profile.  After entering the updated information, scroll down to the bottom of the page and click on Save. If you no longer have access to your email address and cannot reset your password, please contact customer support. support@zurinstitute.com",Online Courses,True,2023-01-08 21:46:40,2023-12-18 01:52:59
422353000036423001,Completed Course showing as Not Started /In Progress,"If you have recently written into our Support Team and they let you know the course should now be showing as Complete, sometimes the changes do not show in your account on your end. In order to correct this, follow the steps in this short video. Marking Courses Complete (vimeo.com) If after following all the steps, your course continues to show as incomplete, please email us at support@zurinstitute.com .",Online Courses,False,2023-02-28 21:30:13,2025-03-17 03:05:52
422353000036580158,Why is the site saying I have not filled out all the Evaluations questions?,Please watch this short video if you have completed the Posttest and Evaluations but you are receiving a message that not all the answers are complete. Evaluations Complete (vimeo.com),Online Courses,False,2023-03-06 00:02:54,2023-03-06 00:03:39
422353000036580198,My Courses Overview,Please watch this short video for an overview on your My Courses section in your account. My Courses Overview (vimeo.com),Online Courses,False,2023-03-06 00:04:29,2023-03-06 00:04:57
422353000038223001,Accessing Courses that are in a Certificate Program,Please watch this short tutorial on how to access courses that are in a Certificate Program. https://vimeo.com/816683457/aca5a74e2e,Online Courses,False,2023-04-12 21:29:44,2023-04-12 21:31:00
422353000058634022,Is your telemental health  course approved for PSYPACT?,"From our read of their rules and conversations from other customers, the important consideration is not the specific course itself, but rather that the course is from an accredited CE provider which we are.  All of courses are APA approved.",Online Courses,True,2024-07-30 01:18:38,2025-03-19 04:05:59
422353000059004001,Where can the 15-hour Chemical Dependency course for Psychologist pre-requisite be found?,This course must be completed at a University.  Alliant University offers an online CE style course that meets the Board’s requirements. Please see link below: https://lifelearn.alliant.edu/courses/chemical-dependency,Online Courses,True,2024-08-07 02:22:40,2025-03-17 02:53:10
422353000015404705,"If I cannot attend the webinar I registered for, can I do view it later online?","For all of our webinars, if you register and either miss part of the webinar 
or are unable to attend, you can view a recording later, and if the webinar provides  CE credits, you can obtain those by viewing the
 recording, taking the post-test and completing the evaluation. You will be notified by email when the recording is available, typically  within 1-2 days following the conclusion of the webinar.  You can access the webinar recording by logging into your ZI account and going to My Courses. The course will be listed under the Not Started Section. Simply select Start and scroll down to the recording.",Webinars,True,2021-07-23 00:26:07,2025-03-19 04:32:01
422353000020576001,"I don’t need CEs for the webinar, but would like a certificate of attendance","We are not set up at this time to offer separate certificates of 
attendance. You will need to complete all the post webinar steps and the
 CE certificate you obtain can serve as a certificate of attendance.",Webinars,True,2022-01-22 18:34:32,2022-01-22 18:35:09
422353000020628072,Can tokens be used for webinars?,Tokens cannot be used for webinars.,Webinars,True,2022-01-24 20:41:38,2023-03-16 23:09:29
422353000025985573,Do I have to watch the full Webinar to receive LIVE CEs?,"Yes, you will need to watch the Webinar in its entirety to receive the LIVE CEs.",Webinars,True,2022-06-16 02:40:30,2022-06-16 09:51:23
422353000025985615,I missed the Webinar. How do I access it?,"You can access the recording/course by going to your My Courses section on your ZI account. Once available in your My Courses section, you can view recording, complete the posttest, evaluations, and receive your certificate. Simply click START and you can begin to watch the recording.",Webinars,True,2022-06-16 02:50:46,2023-02-03 00:31:42
422353000027574001,"I attended the Webinar but it is showing as ""Not Started.""","Not Started does not mean that you didn't attend the Webinar. It means that you have not started the post-webinar activities. Once you complete the steps you will be able to generate your certificate of completion. Login to your ZurInstitute.com account Go to My Courses (not My Webinars). You will see the course as Not Started. This does not indicate you did not attend. This simply means you have not started the post-webinar activities. Click the Start link and scroll down to the bottom of the page where you will see the Proceed to the Posttest link. If you want to review the recording, it will be available on this page 3-5 days following the webinar. Click the Proceed to the Posttest link and complete the test. After passing the Posttest, click the Proceed link to complete both the Objectives and Activity evaluations. Once these steps are completed, you will be taken to a page where you can choose the certificate that matches your license. After choosing your certificate, click the Generate My Certificate link. You can either print the certificate or it will be automatically saved in your account for future use. If you are obtaining Live CEs, per the rules of the accrediting organizations, you must complete this process with 30 days of the webinar.  After that date, all certificates will be designated as Home Study/Distance Learning.",Webinars,True,2022-07-24 18:56:30,2022-07-24 18:59:31
422353000036580358,Webinar access & handouts,Watch this short video on how to access the webinar and handouts. Webinar access & handouts (vimeo.com),Webinars,True,2023-03-06 00:08:39,2023-03-16 22:29:39
422353000036968019,Why does the webinar only satisfy the LIVE requirement for California Psychologists and not Psychologists licensed outside of California?,"All of our self-paced courses are APA approved and qualify for CEs.  Five states, including California, require psychologists to earn part of their CEs in live interactive formats.  The intention was for psychologists to interact with colleagues through conferences, professional organizations, or other in person events.  Most of these states allow interactive webinars to meet this criteria- hence the designation of ""Live"".  Because of our historical relationship with APA our webinars do not qualify as Live CEs, but do count towards license renewal as home study/ self paced.",Webinars,True,2023-03-16 00:55:21,2023-03-16 00:59:57
422353000062416501,Can I still use tokens I have in my account?,"While we are discontinuing sale of token packages, individual tokens remain available for purchase. You can continue to use any remaining tokens. For those so desiring, this membership package can be purchased with 25 tokens. Please contact support@zurinstitute.com for more information.",Membership Program,True,2024-11-04 22:59:12,2024-11-04 22:59:16
422353000062416548,How do I know how many courses or webinars I have remaining?,"At this time our system does not provide a summary (though we are working on it). In order to see how many courses/webinars you have in your account, you can start the process of purchasing a course/webinar and during checkout, the system will let you know how many CEs/webinars you have used. You can cancel check out if you do not want to proceed with the purchase.",Membership Program,True,2024-11-04 22:59:46,2024-11-04 22:59:50
422353000062416595,Can I get a refund on the membership plan?,"Within the first 30 days of purchase, we will offer a full refund, less the retail cost of any completed courses, webinars, or trainings.",Membership Program,True,2024-11-04 23:00:19,2024-11-04 23:00:25
422353000062416644,Does the membership plan automatically renew? & How do I cancel my membership?,"This membership automatically renews at the end of the membership period, unless cancelled in advance. You will receive an email notification informing you of the renewal. To Cancel: You can cancel at any time while retaining your benefits until the end of the membership period. To cancel go to My Membership, click on the Manage button in the yellow box on the right hand side. On the right hand side you can choose Cancel Subscription.",Membership Program,True,2024-11-04 23:00:53,2024-11-04 23:00:53
422353000062416720,What if I do not have enough CEs remaining to purchase a course I want?,"At this time, we have no way of applying remaining CEs to the cost of a course. You can search our course catalog by number of CE credits to find a course that matches your account balance.",Membership Program,True,2024-11-04 23:01:22,2024-11-04 23:01:22
422353000062416764,What if I have leftover CEs at the end of the membership?,Any unused benefits will expire at the end of the membership period.,Membership Program,True,2024-11-04 23:01:48,2024-11-04 23:01:51
422353000062416813,Does it matter which webinar(s) I choose as part of my member benefits?,"You can pick any webinar of your choosing, regardless of the number of CEs.",Membership Program,True,2024-11-04 23:02:18,2024-11-04 23:02:18
422353000062416856,What if I want to purchase additional courses/webinars after using up all my CEs?,"For the duration of your membership, you will automatically receive the membership discount on all courses and webinars.",Membership Program,True,2024-11-04 23:02:44,2024-11-04 23:02:44
422353000062416899,"If I have more than one account, can I split the benefits between both accounts?",You must log into the account you used to register for the membership in order to receive your benefits. The membership benefits will not be split.,Membership Program,True,2024-11-04 23:03:10,2024-11-04 23:03:15
422353000062416946,How do I use this membership?,"Upon purchase, you can add courses/webinars to your account until you have used up all your allocated CE hours. The system keeps track of what you’ve used and will automatically add items at no cost. After all the CE hours are used, you’ll see the discount applied to any additional course/webinars. For all other benefits including trainings, non-CE events, etc, the system will automatically apply your discount.",Membership Program,True,2024-11-04 23:03:37,2024-11-04 23:03:37
422353000062416989,What does the Membership Program consist of?,"24 CE credits for any courses of your choosing* One Webinar on any topic, any length 15% savings on all additional courses, webinars, and certificate programs Members-only discounts on live-interactive trainings Free or reduced rates on non-CE Events Exclusive offers from our affiliate partners. 20% savings on Certificate Programs Your 24 CEs does not include the following: Certificate Packages , Pre Licensing Packages, Risk Management Packages, private practice forms, or HIPAA forms. Excluded courses: RK401 course PAR101 course H203 course RM207 course",Membership Program,True,2024-11-04 23:04:04,2025-01-13 23:12:30
